Police;MontantAvoir
1031012411;40
1031012412;0
1031012413;0
1031012414;0
1031012415;0
1031012416;0
1031012417;26
1031012418;46
1031012419;0
1031012420;0
1031012421;4530
1031012422;0
1031012423;0
1031012424;0
1031012426;21
1031012427;6
1031012428;164
1031012429;6
1031012430;0
1031012431;24
1031012432;8
1031012434;23
1031012435;265
1031012436;0
1031012437;0
1031012438;0
1031012439;28
1031012440;0
1031012441;0
1031012442;19
1031012443;1827
1031012444;56
1031012445;1954
1031012446;0
1031012447;0
1031012449;0
1031012450;0
1031012451;0
1031012452;13
1031012453;0
1031012454;0
1031012457;0
1031012459;0
1031012460;0
1031012462;0
1031012463;0
1031012464;0
1031012465;1009
1031012466;0
1031012467;17
1031012468;20
1031012469;0
1031012470;27
1031012471;0
1031012472;0
1031012473;0
1031012474;3
1031012476;43
1031012478;0
1031012479;0
1031012480;0
1031012481;0
1031012482;0
1031012483;0
1031012484;0
1031012485;0
1031012486;3
1031012487;52
1031012488;3
1031012489;0
1031012490;0
1031012491;2736
1031012498;3
1031012836;0
1031012837;0
1031012838;0
1031012839;0
1031012840;2885
1031012841;0
1031012842;55
1031012843;0
1031013372;0
1031013373;0
1031013374;0
1031013375;64
1031013376;0
1031013377;0
1031013378;0
1031013379;2995
1031013380;0
1031013381;0
1031013382;0
1031013383;13
1031013384;17
1031013385;0
1031013387;0
1031013388;0
1031013390;0
1031013391;0
1031013394;0
1031013395;0
1031013396;0
1031013397;21
1031013398;0
1031013400;0
1031013401;0
1031014189;14
1031014191;0
1031014192;0
1031014194;0
1031014196;15
1031014197;9
1031014198;0
1031014199;0
1031014200;100
1031014202;13
1031014203;15
1031014204;83
1031014205;0
1031014208;0
1031014209;0
1031014210;17
1031014211;6
1031014212;0
1031014216;252
1031014217;0
1031014218;0
1031014219;0
1031014221;0
1031014222;0
1031014224;0
1031014225;2
1031014227;0
1031014228;0
1031014229;11
1031014231;0
1031111747;26
1031111748;0
1031111749;0
1031111750;0
1031111752;0
1031111753;0
1031111754;0
1031111755;10
1031111756;0
1031111757;0
1031111758;0
1031111760;415
1031111761;0
1031111762;12
1031111763;140
1031111764;0
1031111768;0
1031111769;0
1031111770;0
1031111771;0
1031111772;0
1031111773;43
1031111774;136
1031111776;3
1031111777;0
1031111778;219
1031111779;0
1031112493;0
1031112494;0
1031112495;0
1031112497;0
1031112499;14
1031112500;15
1031112501;0
1031112502;0
1031112503;1
1031112504;0
1031112505;0
1031112506;0
1031112507;0
1031112508;0
1031112509;0
1031112510;136
1031112511;0
1031112512;0
1031112513;0
1031112514;7
1031112515;0
1031112516;0
1031112517;0
1031112519;0
1031112520;0
1031112521;0
1031112522;0
1031112523;0
1031112524;0
1031112525;0
1031112532;33
1031112533;3
1031112534;0
1031112535;0
1031112536;0
1031112537;0
1031112538;0
1031112539;0
1031112540;0
1031112541;13
1031112542;0
1031112543;0
1031112544;0
1031112545;0
1031112546;499
1031112547;0
1031112548;0
1031112549;3
1031112550;0
1031112551;0
1031112552;0
1031112553;0
1031112554;0
1031112555;0
1031112556;10
1031112557;0
1031112558;0
1031112559;0
1031112560;0
1031112561;3
1031112562;0
1031112563;38
1031112564;29
1031112565;1
1031112566;100
1031112567;0
1031112568;0
1031112569;14
1031112570;0
1031112571;23
1031112572;0
1031112573;73
1031112574;0
1031112575;0
1031112576;0
1031112577;0
1031112578;0
1031112579;0
1031112580;0
1031112581;0
1031112582;0
1031112583;0
1031112584;328
1031112585;0
1031112586;0
1031112587;7
1031112588;0
1031112589;6
1031112590;0
1031112591;0
1031112592;0
1031112593;0
1031112594;0
1031112595;0
1031112596;6
1031112597;0
1031112598;0
1031112599;0
1031112600;37
1031112601;0
1031112602;0
1031112603;0
1031112604;0
1031112605;0
1031112606;0
1031112607;0
1031112608;0
1031112609;0
1031112610;0
1031112611;8
1031112612;0
1031112613;4
1031112615;0
1031112616;32
1031112619;0
1031112620;0
1031112621;0
1031112622;0
1031112625;0
1031112626;41
1031112627;1002
1031112628;0
1031112629;0
1031112630;0
1031112631;0
1031112632;0
1031112633;0
1031112634;0
1031112635;30
1031112636;0
1031112638;0
1031112639;0
1031112640;233
1031112641;0
1031112642;3
1031112643;0
1031112644;0
1031112645;0
1031112646;0
1031112649;0
1031112650;0
1031112651;0
1031112652;0
1031112653;0
1031112654;8
1031112655;0
1031112656;0
1031112657;0
1031112658;16
1031112659;0
1031112854;0
1031112855;22
1031112856;0
1031113402;0
1031113403;20
1031113404;0
1031113405;0
1031113406;0
1031113407;0
1031113408;0
1031113410;0
1031113413;5
1031113414;0
1031113415;0
1031113416;0
1031113417;0
1031113418;5
1031113419;0
1031113420;33
1031113421;37
1031113422;0
1031114235;12
1031114237;0
1031114238;0
1031114240;29
1031114244;404
1031114245;47
1031114246;13
1031114249;0
1031114250;0
1031114253;0
1031114254;0
1031114255;0
1031114256;392
1031114258;0
1031114259;0
1031114261;0
1031114262;1
1031114263;0
1031114264;0
1031114265;0
1031114267;0
1031211780;0
1031211781;0
1031211783;8
1031211784;0
1031211785;0
1031211786;0
1031211787;0
1031211788;0
1031211789;3
1031211790;0
1031211791;0
1031211792;0
1031211794;5
1031211795;0
1031211796;0
1031211798;0
1031211799;3
1031211800;0
1031211801;0
1031211803;37
1031211805;0
1031211806;0
1031211807;0
1031211808;0
1031211809;0
1031211810;0
1031211811;0
1031211812;0
1031212660;10
1031212661;38
1031212662;0
1031212663;0
1031212664;28
1031212665;0
1031212668;0
1031212670;0
1031212674;0
1031212675;0
1031212676;5
1031212677;0
1031212678;999
1031212679;0
1031212680;0
1031212682;9
1031212683;0
1031212684;0
1031212685;21
1031212686;22
1031212687;0
1031212688;3
1031212689;5
1031212690;0
1031212691;0
1031212692;0
1031212693;0
1031212694;0
1031212695;0
1031212696;5
1031212697;8
1031212698;0
1031212699;221
1031212700;0
1031212701;23
1031212702;44
1031212705;0
1031212708;5
1031212709;179
1031212710;181
1031212714;0
1031212715;6
1031212717;14
1031212719;0
1031212721;35
1031212722;12
1031212723;2
1031212724;0
1031212727;0
1031212728;13
1031212730;0
1031212731;0
1031212732;18
1031212733;0
1031212734;0
1031212735;0
1031212736;0
1031212737;108
1031212738;0
1031212739;0
1031212740;0
1031212741;0
1031212742;0
1031212743;5
1031212744;0
1031212745;9
1031212746;80
1031212749;44
1031212750;0
1031212752;0
1031212753;0
1031212754;0
1031212755;0
1031212756;28
1031212757;0
1031212759;0
1031212760;0
1031212761;0
1031212762;213
1031212763;0
1031212764;0
1031212765;0
1031212766;0
1031212768;0
1031212769;42
1031212770;270
1031212771;0
1031212772;0
1031212773;0
1031212774;0
1031212775;276
1031212776;39
1031212777;0
1031212778;6
1031212779;0
1031212780;50
1031212781;0
1031212782;10
1031212783;0
1031212785;1045
1031212786;7
1031212787;7
1031212788;0
1031212789;0
1031212790;12
1031212791;0
1031212792;0
1031213423;0
1031213424;0
1031213425;0
1031213426;0
1031213427;0
1031213429;0
1031213431;0
1031213432;10
1031213434;0
1031213435;0
1031213437;35
1031213438;19
1031213439;0
1031213441;0
1031214271;41
1031214272;192
1031214273;47
1031214275;0
1031214276;0
1031214278;78
1031214284;0
1031214285;10
1031214288;0
1040106270;0
1040111101;0
1040111102;59
1040111103;1844
1040111104;59
1040111105;124
1040111106;0
1040111108;0
1040111109;33
1040111110;0
1040111111;0
1040111112;0
1040111113;16
1040111114;0
1040111115;0
1040111116;0
1040111118;0
1040111119;0
1040111120;0
1040111121;0
1040111122;72
1040111123;0
1040111124;0
1040111125;0
1040111126;0
1040111127;0
1040111130;0
1040111132;0
1040111133;0
1040111134;0
1040111135;0
1040111136;0
1040111137;259
1040111138;174
1040111139;0
1040111140;29
1040111141;5
1040111142;1
1040111143;194
1040111144;17
1040111145;0
1040111146;0
1040111147;0
1040111148;0
1040111149;13
1040111150;855
1040111151;0
1040111152;0
1040111153;0
1040111154;0
1040111155;0
1040111156;0
1040111157;0
1040111158;0
1040111483;0
1040111651;0
1040112101;0
1040112103;0
1040112104;0
1040112106;0
1040112107;0
1040112108;100
1040112110;0
1040112113;0
1040112114;84
1040112115;234
1040112116;0
1040112117;0
1040112118;0
1040112119;0
1040112120;0
1040112121;0
1040112122;63
1040112124;0
1040112125;0
1040112126;0
1040112127;3
1040112128;0
1040112129;0
1040112130;0
1040112131;0
1040112132;0
1040112133;0
1040112134;0
1040112135;0
1040112136;15
1040112138;0
1040112140;0
1040112141;0
1040112142;0
1040112143;0
1040112144;0
1040112145;0
1040112146;0
1040112147;0
1040112148;245
1040112149;9
1040112150;241
1040112151;0
1040112152;0
1040112153;42
1040112154;0
1040112155;0
1040112156;485
1040112157;2969
1040112158;0
1040112159;21
1040112160;0
1040112161;0
1040112162;0
1040112163;0
1040112164;0
1040112165;0
1040112166;0
1040112167;0
1040112168;79
1040112169;0
1040112170;0
1040112171;0
1040112172;0
1040112173;0
1040112174;6
1040112175;0
1040112176;0
1040112177;0
1040112178;0
1040112179;0
1040112180;121
1040112181;0
1040112182;218
1040112183;0
1040112184;0
1040112185;0
1040112186;0
1040112187;41
1040112189;0
1040112190;0
1040112191;29
1040112192;31
1040112193;12
1040112194;37
1040112195;0
1040112196;27
1040112197;0
1040112198;21
1040112199;19
1040112797;48
1040112820;181
1040112842;9
1040112843;19
1040112844;4
1040112845;13
1040112846;0
1040112905;351
1040112906;1097
1040112908;0
1040112909;0
1040112910;0
1040112911;0
1040112912;63
1040112913;0
1040112983;1016
1040113101;1048
1040113102;128
1040113103;150
1040113104;0
1040113105;0
1040113106;0
1040113107;2
1040113108;0
1040113109;0
1040113110;0
1040113111;5
1040113112;126
1040113113;0
1040113114;0
1040113115;0
1040113117;0
1040113118;0
1040113119;0
1040113120;0
1040113121;0
1040113122;154
1040113123;0
1040113124;0
1040113125;117
1040113126;40
1040113127;0
1040113128;14
1040113129;0
1040113130;0
1040113131;0
1040113132;0
1040113133;0
1040113134;4
1040113135;0
1040113136;0
1040113137;163
1040113138;0
1040113139;0
1040113140;11
1040113141;2
1040113142;0
1040113143;0
1040113144;5
1040113145;0
1040113146;0
1040113147;233
1040113149;0
1040113150;0
1040113152;0
1040113153;0
1040113155;131
1040113156;0
1040113157;0
1040113158;0
1040113159;0
1040113160;58
1040113162;0
1040113163;0
1040113164;0
1040113165;7
1040113166;0
1040113167;85
1040113170;28
1040114101;13
1040114103;96
1040114104;0
1040114105;236
1040114106;0
1040114107;64
1040114108;0
1040114109;21
1040114110;0
1040115101;0
1040115103;21
1040115104;0
1040115105;0
1040115106;0
1040115107;0
1040115109;94
1040115110;45
1040115112;2
1040115114;0
1040115115;0
1040115116;75
1040115117;19
1040115120;0
1040115122;10
1040115129;11
1040115130;0
1040115131;0
1040209001;0
1040209002;0
1040209003;0
1040209004;0
1040209005;2
1040209006;0
1040209007;0
1040209008;0
1040209009;0
1040209010;0
1040209012;0
1040209013;9
1040209014;257
1040209016;0
1040209017;0
1040209018;0
1040209019;1
1040209022;373
1040209023;0
1040209024;16
1040209025;0
1040209026;0
1040209027;210
1040209028;279
1040209029;0
1040209030;37
1040209031;0
1040209033;0
1040209034;0
1040209035;0
1040209036;22
1040209037;0
1040209038;0
1040209039;0
1040209040;0
1040209041;0
1040209042;0
1040209043;3
1040209044;0
1040209045;0
1040209046;0
1040209047;0
1040209048;0
1040209049;0
1040209050;0
1040209051;41
1040209052;0
1040209053;0
1040209054;113
1040209055;0
1040209056;36
1040209057;0
1040209058;0
1040209060;17
1040209061;0
1040209062;0
1040209063;135
1040209064;0
1040209065;0
1040209066;35
1040209067;0
1040209068;0
1040209069;175
1040209071;1172
1040209072;6
1040209073;0
1040209074;0
1040209075;0
1040209076;0
1040209077;0
1040209078;0
1040209079;194
1040209080;0
1040209081;0
1040209082;1034
1040209083;2
1040209084;0
1040209085;0
1040209086;0
1040209087;5
1040209088;0
1040209089;259
1040209090;3
1040209091;12
1040209092;1
1040209093;4
1040209094;0
1040209095;5
1040209096;0
1040209097;0
1040209098;21
1040209099;0
1040209100;0
1040209101;0
1040209104;0
1040209105;0
1040209106;2666
1040209107;14
1040209108;0
1040209109;0
1040209110;0
1040209111;0
1040209112;0
1040209114;0
1040209115;0
1040209116;0
1040209117;70
1040209118;0
1040209119;0
1040209120;0
1040209122;0
1040209123;1
1040209125;0
1040209127;0
1040209129;2
1040209130;90
1040209131;0
1040209132;264
1040209133;0
1040209135;59
1040209136;40
1040209137;0
1040209138;0
1040209139;0
1040209140;0
1040209141;0
1040209142;0
1040209143;0
1040209144;0
1040209145;0
1040209146;0
1040209147;0
1040209148;0
1040209152;0
1040209153;0
1040209154;0
1040209155;0
1040209156;48
1040209157;0
1040209158;0
1040209159;0
1040209160;10
1040209161;0
1040209162;0
1040209163;208
1040209164;0
1040209165;0
1040209166;5
1040209168;98
1040209169;0
1040209170;11
1040209171;12
1040209172;284
1040209173;0
1040209174;0
1040209175;12
1040209177;0
1040209178;0
1040209179;0
1040209180;14
1040209181;0
1040209182;68
1040209183;0
1040209184;6
1040209185;0
1040209186;0
1040209187;19
1040209188;3
1040209189;75
1040209190;2
1040209191;0
1040209192;0
1040209193;0
1040209194;0
1040209195;25
1040209196;20
1040209197;0
1040209198;0
1040209199;0
1040209200;114
1040209201;0
1040209202;16
1040209203;249
1040209204;93
1040209205;0
1040209206;0
1040209207;13
1040209208;0
1040209209;4
1040209210;0
1040209211;56
1040209212;10
1040209213;0
1040209217;56
1040209218;0
1040209219;0
1040209220;2
1040209221;0
1040209222;0
1040209223;0
1040209224;0
1040209225;0
1040209226;0
1040209227;17
1040209228;4
1040209229;40
1040209230;0
1040209232;0
1040209234;0
1040209235;0
1040209236;5412
1040209237;315
1040209238;0
1040209239;0
1040209240;0
1040209241;0
1040209242;60653
1040209243;0
1040209244;0
1040209245;0
1040209246;20
1040209247;202
1040209248;0
1040209250;0
1040209251;0
1040209252;0
1040209254;0
1040209255;14
1040209256;0
1040209257;56
1040209258;44
1040209259;0
1040209260;0
1040209261;1391
1040209262;244
1040209263;269
1040209264;0
1040209265;245
1040209266;0
1040209267;3
1040209268;89
1040209269;0
1040209270;0
1040209271;0
1040209272;0
1040209273;0
1040209274;0
1040209275;253
1040209276;34
1040209277;159
1040209278;0
1040209279;0
1040209280;0
1040209281;0
1040209282;0
1040209284;0
1040209285;23
1040209286;0
1040209287;0
1040209288;0
1040209289;0
1040209290;67
1040209291;0
1040209292;0
1040209293;0
1040209294;0
1040209295;6
1040209296;170
1040209297;0
1040209298;20
1040209299;0
1040209300;0
1040209301;5
1040209302;0
1040209303;0
1040209304;0
1040209305;0
1040209306;0
1040209307;0
1040209309;0
1040209310;0
1040209312;0
1040209313;66
1040209314;0
1040209315;23
1040209316;0
1040209317;0
1040209318;18
1040209319;0
1040209320;0
1040209322;0
1040209323;0
1040209325;12
1040209326;0
1040209327;0
1040209328;109
1040209329;0
1040209330;0
1040209331;4078
1040209332;5285
1040209334;0
1040209335;0
1040209336;9
1040209337;0
1040209338;8
1040209339;152
1040209340;19
1040209341;32
1040209342;40
1040209343;0
1040209344;26
1040209347;0
1040209348;0
1040209349;0
1040209350;0
1040209351;0
1040209352;31
1040209353;0
1040209355;0
1040209356;0
1040209358;0
1040209359;0
1040209360;0
1040209361;0
1040209363;30
1040209364;0
1040209365;0
1040209366;0
1040209367;236
1040209368;7
1040209369;0
1040209370;0
1040209371;33
1040209372;0
1040209373;4
1040209375;0
1040209376;0
1040209377;0
1040209379;0
1040209380;0
1040209382;0
1040209383;0
1040209384;0
1040209385;0
1040209386;0
1040209388;0
1040209389;0
1040209390;0
1040209391;14758
1040209392;5
1040209393;4092
1040209394;0
1040209395;0
1040209396;0
1040209397;0
1040209398;0
1040209401;0
1040209402;0
1040209403;0
1040209404;231
1040209405;0
1040209406;105542
1040209407;0
1040209408;0
1040209410;0
1040209411;0
1040209412;10
1040209413;0
1040209414;0
1040209415;0
1040209417;0
1040209418;0
1040209419;0
1040209420;0
1040209421;0
1040209424;0
1040209425;0
1040209426;194
1040209427;0
1040209428;10
1040209429;52
1040209430;0
1040209431;41
1040209432;0
1040209433;0
1040209435;276
1040209436;0
1040209437;44
1040209438;1
1040209439;0
1040209440;0
1040209441;50
1040209442;298
1040209443;206
1040209444;0
1040209445;0
1040209446;0
1040209447;20
1040209448;0
1040209449;4
1040209450;57
1040209451;61
1040209452;0
1040209453;436
1040209454;6
1040209455;22
1040209456;0
1040209457;0
1040209459;0
1040209460;0
1040209461;10
1040209462;0
1040209463;22
1040209464;0
1040209465;0
1040209466;0
1040209467;33
1040209468;0
1040209469;39
1040209470;5
1040209471;0
1040209472;2
1040209474;0
1040209475;0
1040209476;0
1040209477;0
1040209478;0
1040209479;9
1040209480;0
1040209481;0
1040209482;0
1040209483;0
1040209484;0
1040209485;0
1040209486;19
1040209487;0
1040209488;0
1040209489;0
1040209490;0
1040209491;0
1040209492;0
1040209493;0
1040209494;0
1040209495;0
1040209496;0
1040209497;4
1040209498;0
1040209499;0
1040209500;0
1040209501;1
1040209502;6059
1040209503;3
1040209504;0
1040209505;12
1040209506;24
1040209508;7
1040209509;82
1040209510;0
1040209511;0
1040209512;4
1040209513;0
1040209516;0
1040209517;270
1040209518;0
1040209519;78
1040209520;0
1040209521;26124
1040209524;58
1040209525;0
1040209526;0
1040209527;0
1040209528;0
1040209529;0
1040209531;0
1040209532;33
1040209534;0
1040209535;0
1040209537;0
1040209538;0
1040209539;0
1040209540;0
1040209541;0
1040209542;0
1040209543;0
1040209545;0
1040209546;0
1040209547;21
1040209548;0
1040209549;0
1040209550;0
1040209551;17
1040209552;0
1040209553;64
1040209554;0
1040209555;0
1040209556;0
1040209557;0
1040209559;0
1040209560;0
1040209563;0
1040209564;176
1040209565;0
1040209566;53
1040209567;0
1040209568;21
1040209569;0
1040209570;0
1040209571;1360
1040209572;0
1040209573;73
1040209574;164
1040209575;0
1040209576;0
1040209578;0
1040209579;0
1040209581;16
1040209582;0
1040209584;0
1040209585;0
1040209586;0
1040209587;83
1040209588;0
1040209590;0
1040209592;0
1040209593;16
1040209594;0
1040209595;0
1040209596;0
1040209597;0
1040209598;56
1040209600;0
1040209601;0
1040209602;111
1040209603;6
1040209604;0
1040209605;12
1040209606;0
1040209607;0
1040209608;19
1040209609;0
1040209610;12
1040209612;0
1040209613;0
1040209614;0
1040209615;42
1040209616;0
1040209617;80
1040209618;0
1040209619;0
1040209620;0
1040209622;0
1040209623;0
1040209624;37
1040209625;0
1040209626;0
1040209628;0
1040209629;21
1040209630;18
1040209631;0
1040209632;0
1040209633;11
1040209634;0
1040209635;0
1040209638;0
1040209639;0
1040209640;0
1040209641;0
1040209642;0
1040209643;0
1040209644;0
1040209645;0
1040209646;0
1040209647;0
1040209648;0
1040209649;0
1040209650;98
1040209652;23
1040209653;0
1040209654;0
1040209655;2
1040209656;0
1040209657;0
1040209658;0
1040209659;73
1040209660;0
1040209661;159
1040209662;0
1040209663;0
1040209664;0
1040209665;0
1040209666;73
1040209667;0
1040209668;0
1040209669;0
1040209670;251
1040209671;0
1040209672;0
1040209673;50
1040209674;0
1040209675;0
1040209676;0
1040209677;0
1040209678;6
1040209679;18
1040209680;0
1040209681;0
1040209682;43
1040209683;36
1040209684;0
1040209685;157
1040209686;0
1040209687;100
1040209688;0
1040209689;0
1040209691;0
1040209692;0
1040209693;0
1040209694;0
1040209695;0
1040209696;0
1040209698;0
1040209699;0
1040209700;0
1040209701;0
1040209702;0
1040209703;0
1040209704;0
1040209705;5
1040209706;0
1040209707;0
1040209708;0
1040209710;0
1040209711;0
1040209713;6
1040209714;0
1040209716;0
1040209717;0
1040209718;248
1040209719;0
1040209720;0
1040209721;6023
1040209722;225
1040209723;403
1040209724;0
1040209726;0
1040209727;0
1040209729;0
1040209730;0
1040209732;0
1040209733;0
1040209734;0
1040209735;0
1040209736;0
1040209737;458
1040209738;0
1040209739;27
1040209740;35
1040209741;0
1040209742;0
1040209743;94
1040209744;0
1040209745;0
1040209746;0
1040209747;37
1040209748;0
1040209749;111
1040209750;0
1040209751;90
1040209752;0
1040209753;0
1040209754;0
1040209755;160
1040209756;755
1040209757;0
1040209758;0
1040209759;0
1040209760;0
1040209761;79
1040209762;0
1040209763;4
1040209764;0
1040209765;11
1040209766;0
1040209767;4
1040209768;0
1040209769;0
1040209770;0
1040209771;0
1040209772;2450
1040209773;2044
1040209774;0
1040209775;16
1040209776;80
1040209777;0
1040209778;0
1040209779;0
1040209780;0
1040209781;58
1040209782;21
1040209783;0
1040209784;78
1040209785;83
1040209786;0
1040209787;0
1040209788;0
1040209789;2846
1040209790;29
1040209791;0
1040209793;0
1040209794;0
1040209795;51
1040209796;35
1040209797;341
1040209798;0
1040209799;1
1040209800;0
1040209801;0
1040209802;0
1040209803;0
1040209804;71
1040209805;0
1040209806;27
1040209808;173
1040209809;0
1040209810;95
1040209811;31
1040209812;0
1040209813;0
1040209814;0
1040209815;0
1040209816;0
1040209817;0
1040209818;0
1040209819;10
1040209820;0
1040209822;0
1040209823;0
1040209824;0
1040209825;0
1040209828;178
1040209829;0
1040209830;0
1040209831;0
1040209832;0
1040209833;0
1040209834;0
1040209835;0
1040209836;1121
1040209837;0
1040209838;0
1040209839;1423
1040209840;0
1040209841;10
1040209842;0
1040209843;4
1040209844;0
1040209845;0
1040209846;19
1040209847;14
1040209848;128
1040209849;0
1040209850;0
1040209851;0
1040209852;0
1040209853;221
1040209854;247
1040209855;0
1040209856;92
1040209857;16
1040209858;0
1040209859;0
1040209860;9
1040209861;0
1040209862;0
1040209863;0
1040209864;0
1040209865;0
1040209866;0
1040209867;0
1040209868;0
1040209869;0
1040209870;0
1040209872;0
1040209873;11
1040209874;0
1040209875;116
1040209876;90
1040209877;0
1040209879;119
1040209880;0
1040209881;0
1040209882;0
1040209883;1
1040209884;78
1040209885;0
1040209886;0
1040209887;0
1040209888;0
1040209889;46
1040209890;12
1040209891;0
1040209892;0
1040209893;0
1040209894;0
1040209895;0
1040209896;0
1040209897;0
1040209898;0
1040209899;0
1040209901;0
1040209902;0
1040209903;0
1040209904;0
1040209905;0
1040209906;0
1040209910;0
1040209911;0
1040209912;1110
1040209913;59
1040209914;477
1040209915;0
1040209916;77
1040209917;115
1040209918;0
1040209919;103
1040209920;0
1040209921;1
1040209922;0
1040209923;9
1040209924;0
1040209925;0
1040209926;0
1040209927;0
1040209928;0
1040209930;243
1040209931;0
1040209933;0
1040209934;0
1040209935;0
1040209936;20
1040209938;0
1040209939;85
1040209940;0
1040209941;0
1040209942;0
1040209943;0
1040209944;0
1040209945;0
1040209946;0
1040209947;0
1040209948;0
1040209949;0
1040209950;0
1040209951;997
1040209952;0
1040209953;0
1040209954;0
1040209955;0
1040209956;0
1040209957;0
1040209958;185
1040209959;1
1040209960;0
1040209961;0
1040209962;0
1040209964;120
1040209965;0
1040209966;0
1040209967;0
1040209968;0
1040209969;0
1040209970;0
1040209971;0
1040209972;0
1040209973;206
1040209974;124
1040209975;0
1040209976;15
1040209977;0
1040209978;15
1040209979;0
1040209980;0
1040209981;13
1040209982;0
1040209983;112
1040209984;0
1040209985;417
1040209986;0
1040209987;0
1040209988;0
1040209989;0
1040209990;0
1040209991;0
1040209992;306
1040209993;193
1040209994;0
1040209995;12
1040209996;0
1040209997;0
1040209998;0
1040209999;51
1040211102;0
1040211103;0
1040211105;0
1040211106;79
1040211108;103
1040211109;56
1040211110;0
1040211112;0
1040211113;0
1040211114;80
1040211116;0
1040211117;0
1040211118;0
1040211122;0
1040211124;0
1040211125;0
1040211126;0
1040211142;0
1040211143;88
1040211144;71
1040211145;0
1040211146;0
1040211147;0
1040211148;0
1040211149;0
1040211150;234
1040211151;37
1040211152;35
1040211153;0
1040211154;22
1040211155;0
1040211156;290
1040211157;30
1040211158;91
1040211159;0
1040211160;0
1040211161;0
1040211163;0
1040211164;0
1040211165;0
1040211166;0
1040211167;91
1040211168;30
1040211169;0
1040211170;0
1040211175;274
1040211176;119
1040211177;0
1040211179;0
1040211180;255
1040211181;0
1040211182;0
1040211183;0
1040211184;0
1040211185;0
1040211186;9
1040211187;0
1040211188;0
1040211189;3126
1040211190;0
1040211191;0
1040211192;12
1040211193;25
1040211194;0
1040211195;6
1040211196;0
1040211197;0
1040211199;0
1040211200;86
1040211202;0
1040211206;44
1040211207;0
1040211208;4
1040211209;44
1040211210;0
1040211211;4
1040211214;174
1040211215;572
1040211216;0
1040211217;0
1040211218;0
1040211219;1944
1040211220;59
1040211221;0
1040211222;0
1040211223;71
1040211224;0
1040211225;0
1040211226;0
1040211227;0
1040211228;0
1040211229;0
1040211231;0
1040211232;0
1040211233;0
1040211234;0
1040211235;0
1040211236;0
1040211237;0
1040211239;0
1040211240;0
1040211241;0
1040211242;0
1040211243;0
1040211244;291
1040211245;0
1040211246;541
1040211248;98
1040211249;64
1040211250;0
1040211251;21
1040211252;0
1040211253;0
1040211254;0
1040211255;0
1040211256;0
1040211257;0
1040211258;32
1040211260;32
1040211261;268
1040211262;0
1040211263;0
1040211264;0
1040211265;0
1040211268;0
1040211269;0
1040211270;4
1040211271;149
1040211272;2989
1040211273;0
1040211274;0
1040211275;0
1040211276;244
1040211277;0
1040211278;12940
1040211279;25
1040211284;0
1040211285;247
1040211287;0
1040211289;9485
1040211290;0
1040211291;34
1040211293;192
1040211294;0
1040211295;0
1040211297;0
1040211298;82
1040211299;0
1040211300;0
1040211301;0
1040211302;0
1040211304;0
1040211523;0
1040211550;0
1040211551;121
1040211652;1021
1040211653;7
1040211654;0
1040211659;0
1040212200;0
1040212201;2
1040212202;112
1040212203;0
1040212204;0
1040212205;0
1040212206;83
1040212207;0
1040212209;0
1040212210;0
1040212211;105
1040212213;3
1040212214;0
1040212215;0
1040212216;0
1040212217;0
1040212218;25
1040212221;0
1040212222;33
1040212223;0
1040212224;0
1040212225;14
1040212226;0
1040212227;0
1040212228;0
1040212229;0
1040212230;0
1040212231;165
1040212232;0
1040212233;0
1040212234;0
1040212235;22058
1040212236;69
1040212237;206
1040212242;0
1040212245;0
1040212250;0
1040212262;0
1040212263;0
1040212265;0
1040212266;107
1040212267;20
1040212268;0
1040212269;0
1040212270;5436
1040212271;0
1040212272;0
1040212273;0
1040212275;63
1040212276;0
1040212277;0
1040212278;6
1040212279;0
1040212280;0
1040212281;0
1040212282;0
1040212283;0
1040212284;0
1040212285;99
1040212287;0
1040212288;437
1040212289;39
1040212290;9
1040212291;0
1040212292;3
1040212293;226
1040212294;159
1040212295;0
1040212296;0
1040212298;53
1040212300;0
1040212301;0
1040212302;0
1040212303;0
1040212304;0
1040212305;0
1040212306;5
1040212307;32
1040212308;0
1040212309;0
1040212310;116
1040212311;0
1040212312;1522
1040212313;0
1040212314;0
1040212315;0
1040212316;0
1040212317;0
1040212318;0
1040212319;786
1040212320;0
1040212321;0
1040212323;0
1040212325;0
1040212326;0
1040212327;0
1040212328;0
1040212329;0
1040212331;0
1040212332;0
1040212333;0
1040212334;10
1040212335;8
1040212336;27
1040212337;2735
1040212338;0
1040212339;0
1040212340;311
1040212341;0
1040212343;23
1040212344;0
1040212345;0
1040212346;0
1040212347;77
1040212348;274
1040212349;0
1040212351;3
1040212353;9
1040212357;0
1040212358;0
1040212359;0
1040212360;17
1040212361;0
1040212362;15
1040212363;0
1040212364;16
1040212367;160
1040212368;0
1040212369;60
1040212370;0
1040212371;9
1040212373;0
1040212375;0
1040212376;0
1040212377;60
1040212378;0
1040212379;0
1040212380;20
1040212381;0
1040212382;0
1040212386;0
1040212387;0
1040212388;0
1040212389;0
1040212390;0
1040212391;0
1040212392;0
1040212393;230
1040212394;35
1040212395;0
1040212396;0
1040212397;0
1040212398;62
1040212399;27
1040212400;191
1040212401;108
1040212402;0
1040212404;23
1040212405;0
1040212406;0
1040212407;0
1040212408;59
1040212409;0
1040212410;9
1040212411;0
1040212412;0
1040212413;333
